trip_id,customer_id,gender,age,city,route_id,route_name,origin_stop,destination_stop,bus_type,trip_date,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,distance_km,fare_inr,discount_inr,payment_mode,booking_channel,trip_status,cancellation_reason,rating,occupancy_pct,weather,is_peak_hour,subscription_type,gps_enabled,complaint_raised,trip_year,trip_month,trip_weekday,delay_minutes,is_delayed,net_revenue_inr,age_group
TRP000250,CUST00325,Male,26.0,Mumbai,RTMU001,Ghatkopar - Vashi,Ghatkopar,Vashi,Non-AC Seater,2024-02-01,07:55,07:55,09:14,09:14,32.5,263.0,0.0,Credit Card,Corporate Portal,Completed,,,38.7,Rain,False,Corporate Plan,True,False,2024,2,Thursday,0.0,False,263.0,26-35
TRP002109,CUST01050,Female,22.0,Mumbai,RTMU010,Ghatkopar - Lower Parel,Ghatkopar,Lower Parel,AC Seater,2024-01-28,10:00,10:05,11:07,11:12,28.6,319.0,0.0,Net Banking,Mobile App,Completed,,5.0,94.3,Heavy Rain,False,Corporate Plan,True,False,2024,1,Sunday,5.0,False,319.0,18-25
TRP002378,CUST01310,Female,29.0,Mumbai,RTMU003,Andheri East - Powai,Andheri East,Powai,AC Seater,2024-08-14,10:00,10:00,10:43,10:43,22.8,226.0,46.0,Cash,Kiosk,Completed,,2.0,62.3,Heavy Rain,True,Monthly Pass,True,False,2024,8,Wednesday,0.0,False,180.0,26-35
TRP001388,CUST01265,Male,53.0,Delhi NCR,RTDE052,Rohini - Faridabad,Rohini,Faridabad,Non-AC Seater,2024-04-18,12:20,,13:20,,31.0,,0.0,,Website,Cancelled,Traffic/Weather,,,Clear,False,Weekly Pass,True,False,2024,4,Thursday,,False,,46-60
TRP002231,CUST00571,Male,31.0,Delhi NCR,RTDE056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,Premium AC,2024-02-22,19:45,19:45,20:08,20:08,8.3,125.0,0.0,Wallet,Mobile App,Completed,,,17.6,Fog,True,Single Ride,True,False,2024,2,Thursday,0.0,False,125.0,26-35
TRP002301,CUST00006,Female,36.0,Delhi NCR,RTDE056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,AC Sleeper,2024-05-31,20:50,20:50,21:06,21:06,8.3,109.0,20.0,Cash,Corporate Portal,Completed,,,39.1,Fog,True,Single Ride,True,False,2024,5,Friday,0.0,False,89.0,36-45
TRP001442,CUST00765,Female,18.0,Mumbai,RTMU007,Thane West - Borivali,Thane West,Borivali,AC Seater,2024-10-11,07:40,07:40,08:25,08:25,22.1,766.5,0.0,Wallet,Mobile App,Completed,,5.0,99.8,Cloudy,True,Single Ride,True,False,2024,10,Friday,0.0,False,766.5,18-25
TRP001005,CUST01320,Female,20.0,Hyderabad,RTHY038,HITEC City - Kondapur,HITEC City,Kondapur,Non-AC Seater,2024-04-22,19:30,19:35,19:57,20:02,14.1,186.0,32.0,Cash,Website,Completed,,3.0,50.4,Cloudy,False,Weekly Pass,True,True,2024,4,Monday,5.0,False,154.0,18-25
TRP002869,CUST00988,Male,21.0,Delhi NCR,RTDE052,Rohini - Faridabad,Rohini,Faridabad,Non-AC Seater,2024-12-17,08:50,08:47,10:12,10:09,31.0,382.0,0.0,Net Banking,Mobile App,Completed,,5.0,23.1,Fog,False,Monthly Pass,True,False,2024,12,Tuesday,-3.0,False,382.0,18-25
TRP001038,CUST01102,Female,26.0,Chennai,RTCH043,Guindy - Anna Nagar,Guindy,Anna Nagar,AC Seater,2024-10-31,11:45,,12:59,,33.6,,0.0,,Website,Cancelled,Traffic/Weather,,,Rain,False,Corporate Plan,True,True,2024,10,Thursday,,False,,26-35
TRP002124,CUST01034,Female,36.0,Bangalore,RTBA023,Whitefield - Yelahanka,Whitefield,Yelahanka,AC Sleeper,2024-10-30,18:35,18:35,20:00,20:00,35.1,577.0,0.0,Debit Card,Website,Completed,,2.0,50.6,Fog,True,Corporate Plan,True,False,2024,10,Wednesday,0.0,False,577.0,36-45
TRP001172,CUST01270,Female,32.0,Chennai,RTCH047,Sholinganallur - Tambaram,Sholinganallur,Tambaram,AC Sleeper,2024-10-06,18:30,,19:16,,24.1,,37.0,,Kiosk,Cancelled,Payment Failed,,,Rain,False,Corporate Plan,True,False,2024,10,Sunday,,False,,26-35
TRP001047,CUST01075,Male,30.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Premium AC,2024-02-22,13:50,14:01,15:47,15:58,39.5,615.0,0.0,Net Banking,Website,Completed,,4.0,54.3,Cloudy,False,Corporate Plan,True,False,2024,2,Thursday,11.0,True,615.0,26-35
TRP002285,CUST00037,Female,27.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Non-AC Seater,2024-09-12,12:05,,13:33,,39.5,,0.0,,Corporate Portal,Cancelled,Route Diverted,,,Fog,False,Monthly Pass,True,False,2024,9,Thursday,,False,,26-35
TRP001525,CUST00898,Other,39.0,Delhi NCR,RTDE056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,AC Seater,2024-11-03,19:55,19:55,20:18,20:18,8.3,93.0,0.0,Net Banking,Website,Completed,,5.0,89.0,Rain,False,Single Ride,True,False,2024,11,Sunday,0.0,False,93.0,36-45
TRP001740,CUST00579,Male,28.0,Mumbai,RTMU004,Thane West - BKC,Thane West,BKC,Non-AC Seater,2024-01-04,06:55,06:55,08:22,,41.7,496.0,97.0,Cash,Kiosk,No-show,Customer Request,,83.3,Cloudy,False,Monthly Pass,False,False,2024,1,Thursday,0.0,False,399.0,26-35
TRP000946,CUST00028,Female,21.0,Chennai,RTCH044,Velachery - OMR,Velachery,OMR,Premium AC,2024-07-04,17:40,17:40,18:38,18:38,26.1,449.0,0.0,Wallet,Corporate Portal,Completed,,3.0,23.7,Fog,True,Monthly Pass,True,False,2024,7,Thursday,0.0,False,449.0,18-25
TRP000180,CUST00699,Female,39.0,Bangalore,RTBA022,HSR Layout - Bannerghatta Road,HSR Layout,Bannerghatta Road,Non-AC Seater,2024-09-06,20:50,20:50,22:56,22:56,40.7,349.0,0.0,Wallet,Website,Completed,,3.0,17.2,Haze,False,Single Ride,True,False,2024,9,Friday,0.0,False,349.0,36-45
TRP003079,CUST00222,Male,47.0,Mumbai,RTMU010,Ghatkopar - Lower Parel,Ghatkopar,Lower Parel,Non-AC Seater,2024-10-31,20:15,20:15,21:37,21:37,28.6,325.0,0.0,Debit Card,Corporate Portal,Completed,,4.0,36.9,Heavy Rain,True,Weekly Pass,True,False,2024,10,Thursday,0.0,False,325.0,46-60
TRP002169,CUST00219,Female,18.0,Hyderabad,RTHY035,LB Nagar - HITEC City,LB Nagar,HITEC City,Non-AC Seater,2024-07-24,19:40,,20:16,,14.0,,0.0,,Website,Cancelled,Traffic/Weather,,,Fog,True,Weekly Pass,False,False,2024,7,Wednesday,,False,,18-25
TRP002388,CUST00379,Female,25.0,Chennai,RTCH042,Anna Nagar - Porur,Anna Nagar,Porur,Non-AC Seater,2024-02-28,07:45,07:56,09:23,09:34,33.4,439.0,0.0,Debit Card,Mobile App,Completed,,5.0,58.6,Cloudy,True,Weekly Pass,True,False,2024,2,Wednesday,11.0,True,439.0,18-25
TRP001788,CUST00236,Male,36.0,Mumbai,RTMU009,Thane West - Vashi,Thane West,Vashi,AC Sleeper,2024-07-25,22:45,23:22,23:56,00:33,34.8,409.0,0.0,Credit Card,Corporate Portal,Delayed-Completed,,4.0,53.6,Haze,False,Monthly Pass,True,False,2024,7,Thursday,37.0,True,409.0,36-45
TRP001062,CUST00382,Female,36.0,Pune,RTPU016,Viman Nagar - Kharadi,Viman Nagar,Kharadi,AC Sleeper,2024-03-24,17:10,,17:53,,20.5,,0.0,,Mobile App,Cancelled,Traffic/Weather,,,Clear,False,Single Ride,True,False,2024,3,Sunday,,False,,36-45
TRP002963,CUST00851,Female,32.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,Premium AC,2024-09-23,07:50,07:51,09:14,09:15,27.7,367.0,0.0,Debit Card,Mobile App,Completed,,4.0,84.6,Fog,True,Single Ride,True,False,2024,9,Monday,1.0,False,367.0,26-35
TRP000362,CUST00331,Female,28.0,Mumbai,RTMU001,Ghatkopar - Vashi,Ghatkopar,Vashi,AC Sleeper,2024-10-03,18:05,18:05,19:53,19:53,32.5,553.0,85.0,Credit Card,Website,Completed,,5.0,35.0,Heavy Rain,True,Corporate Plan,True,False,2024,10,Thursday,0.0,False,468.0,26-35
TRP000841,CUST00013,Other,41.0,Pune,RTPU012,Aundh - Magarpatta,Aundh,Magarpatta,Non-AC Seater,2024-05-31,07:35,07:44,08:51,09:00,27.6,370.0,0.0,Wallet,Kiosk,Completed,,5.0,47.3,Rain,True,Monthly Pass,True,False,2024,5,Friday,9.0,True,370.0,36-45
TRP001177,CUST00431,Male,30.0,Delhi NCR,RTDE056,Gurgaon Cyber City - Noida Sector 62,Gurgaon Cyber City,Noida Sector 62,AC Seater,2024-02-19,08:25,08:25,08:48,08:48,8.3,85.0,0.0,Debit Card,Website,Completed,,5.0,54.4,Clear,True,Corporate Plan,True,False,2024,2,Monday,0.0,False,85.0,26-35
TRP001704,CUST00205,Female,22.0,Pune,RTPU011,Shivajinagar - Hinjewadi Phase 1,Shivajinagar,Hinjewadi Phase 1,Premium AC,2024-09-21,06:25,06:25,08:10,08:10,39.5,618.0,0.0,Debit Card,Mobile App,Completed,,3.0,98.5,Rain,False,Weekly Pass,True,False,2024,9,Saturday,0.0,False,618.0,18-25
TRP001594,CUST00393,Female,27.0,Mumbai,RTMU003,Andheri East - Powai,Andheri East,Powai,AC Seater,2024-09-08,18:40,18:40,19:43,19:43,22.8,189.0,0.0,Wallet,Website,Completed,,,37.4,Clear,False,Single Ride,True,False,2024,9,Sunday,0.0,False,189.0,26-35
TRP000760,CUST00847,Female,36.0,Pune,RTPU018,Kharadi - Magarpatta,Kharadi,Magarpatta,AC Sleeper,2024-12-25,09:25,09:28,11:21,11:24,40.7,439.0,0.0,UPI,Website,Completed,,4.0,68.1,Haze,True,Single Ride,True,False,2024,12,Wednesday,3.0,False,439.0,36-45
TRP001528,CUST00377,Female,33.0,Hyderabad,RTHY039,Uppal - Kondapur,Uppal,Kondapur,Premium AC,2024-05-23,19:10,19:17,20:23,20:30,25.9,330.0,0.0,UPI,Corporate Portal,Completed,,2.0,41.8,Fog,False,Single Ride,True,True,2024,5,Thursday,7.0,True,330.0,26-35
TRP002281,CUST00917,Male,33.0,Mumbai,RTMU005,Lower Parel - Mulund,Lower Parel,Mulund,AC Seater,2024-03-27,07:20,07:20,07:43,07:43,10.9,104.0,24.0,Wallet,Website,Completed,,,68.1,Rain,True,Weekly Pass,True,False,2024,3,Wednesday,0.0,False,80.0,26-35
TRP002540,CUST00759,Other,30.0,Bangalore,RTBA027,Yelahanka - Bannerghatta Road,Yelahanka,Bannerghatta Road,Non-AC Seater,2024-05-06,09:55,09:55,11:45,11:45,33.5,453.0,0.0,Credit Card,Website,Completed,,5.0,37.2,Clear,False,Weekly Pass,True,False,2024,5,Monday,0.0,False,453.0,26-35
TRP000882,CUST01199,Male,35.0,Hyderabad,RTHY040,Uppal - Gachibowli,Uppal,Gachibowli,Premium AC,2024-12-09,18:40,18:40,19:06,19:06,9.1,138.0,0.0,Net Banking,Website,Completed,,4.0,79.9,Fog,True,Single Ride,True,False,2024,12,Monday,0.0,False,138.0,26-35
TRP002024,CUST00808,Female,30.0,Hyderabad,RTHY035,LB Nagar - HITEC City,LB Nagar,HITEC City,Premium AC,2024-07-28,20:20,20:20,20:55,20:55,14.0,217.0,0.0,Debit Card,Corporate Portal,Completed,,4.0,82.8,Fog,False,Monthly Pass,True,False,2024,7,Sunday,0.0,False,217.0,26-35
TRP001746,CUST00876,Female,41.0,Chennai,RTCH049,Velachery - Tambaram,Velachery,Tambaram,AC Sleeper,2024-01-27,14:55,14:55,16:44,16:44,37.6,581.0,0.0,Credit Card,Kiosk,Completed,,5.0,93.3,Heavy Rain,False,Single Ride,False,False,2024,1,Saturday,0.0,False,581.0,36-45
TRP002314,CUST01137,Other,51.0,Delhi NCR,RTDE058,Faridabad - Saket,Faridabad,Saket,Non-AC Seater,2024-11-28,12:05,12:05,12:53,12:53,22.0,262.0,0.0,UPI,Corporate Portal,Completed,,5.0,22.9,Rain,False,Corporate Plan,True,False,2024,11,Thursday,0.0,False,262.0,46-60
TRP002586,CUST00291,Female,26.0,Pune,RTPU014,Shivajinagar - Aundh,Shivajinagar,Aundh,Premium AC,2024-06-03,09:30,09:30,09:50,,9.3,151.0,0.0,Debit Card,Corporate Portal,No-show,Customer Request,,57.4,Fog,True,Single Ride,True,False,2024,6,Monday,0.0,False,151.0,26-35
TRP001508,CUST00453,Female,23.0,Pune,RTPU015,Baner - Kharadi,Baner,Kharadi,Premium AC,2024-08-05,17:35,,18:34,,24.4,,124.0,,Kiosk,Cancelled,Driver Unavailable,,,Clear,True,Weekly Pass,True,False,2024,8,Monday,,False,,18-25
TRP002754,CUST00386,Male,26.0,Hyderabad,RTHY031,Kukatpally - Gachibowli,Kukatpally,Gachibowli,Premium AC,2024-05-14,17:40,17:40,18:58,18:58,38.9,452.0,0.0,UPI,Kiosk,Completed,,3.0,67.6,Fog,False,Monthly Pass,True,False,2024,5,Tuesday,0.0,False,452.0,26-35
TRP002180,CUST00403,Male,25.0,Delhi NCR,RTDE055,Vasant Kunj - Connaught Place,Vasant Kunj,Connaught Place,Non-AC Seater,2024-03-07,20:25,20:25,20:41,20:41,8.4,80.0,12.0,UPI,Website,Completed,,2.0,61.3,Heavy Rain,False,Single Ride,True,False,2024,3,Thursday,0.0,False,68.0,18-25
TRP000237,CUST00893,Male,35.0,Chennai,RTCH050,Tambaram - Adyar,Tambaram,Adyar,AC Seater,2024-07-26,10:30,10:30,10:50,10:50,8.4,87.0,0.0,Cash,Mobile App,Completed,,5.0,99.8,Fog,False,Single Ride,True,True,2024,7,Friday,0.0,False,87.0,26-35
TRP000668,CUST00642,Female,33.0,Hyderabad,RTHY038,HITEC City - Kondapur,HITEC City,Kondapur,Non-AC Seater,2024-12-11,08:40,08:45,09:19,09:24,14.1,117.0,0.0,Debit Card,Kiosk,Completed,,4.0,73.4,Haze,True,Weekly Pass,True,False,2024,12,Wednesday,5.0,False,117.0,26-35
TRP003068,CUST00507,Male,39.0,Chennai,RTCH045,Adyar - Tambaram,Adyar,Tambaram,AC Sleeper,2024-11-24,13:20,13:20,14:19,14:19,20.9,287.0,0.0,Debit Card,Kiosk,Completed,,4.0,66.6,Rain,False,Monthly Pass,True,False,2024,11,Sunday,0.0,False,287.0,36-45
TRP001129,CUST00085,Female,23.0,Pune,RTPU019,Kothrud - Magarpatta,Kothrud,Magarpatta,AC Seater,2024-03-01,09:50,09:50,10:11,10:11,10.7,145.0,0.0,Cash,Corporate Portal,Completed,,4.0,35.7,Haze,True,Single Ride,True,False,2024,3,Friday,0.0,False,145.0,18-25
TRP000495,CUST00445,Female,29.0,Delhi NCR,RTDE051,Vasant Kunj - Saket,Vasant Kunj,Saket,Non-AC Seater,2024-03-10,13:05,13:05,13:53,,25.7,324.0,0.0,Cash,Mobile App,No-show,Customer Request,,78.6,Fog,False,Corporate Plan,True,True,2024,3,Sunday,0.0,False,324.0,26-35
TRP001328,CUST00595,Female,23.0,Mumbai,RTMU007,Thane West - Borivali,Thane West,Borivali,Non-AC Seater,2024-07-24,10:45,10:45,11:53,,22.1,279.0,0.0,UPI,Website,No-show,Customer Request,,34.5,Fog,False,Monthly Pass,True,False,2024,7,Wednesday,0.0,False,279.0,18-25
TRP002016,CUST00891,Female,18.0,Mumbai,RTMU009,Thane West - Vashi,Thane West,Vashi,AC Sleeper,2024-11-18,08:15,08:15,09:46,,34.8,446.0,0.0,Debit Card,Mobile App,No-show,Payment Failed,,42.5,Haze,True,Weekly Pass,True,False,2024,11,Monday,0.0,False,446.0,18-25
TRP001023,CUST00037,Female,27.0,Bangalore,RTBA026,Electronic City - Bannerghatta Road,Electronic City,Bannerghatta Road,AC Seater,2024-08-18,15:25,15:30,16:43,16:48,39.4,339.0,0.0,Cash,Website,Completed,,,32.8,Fog,False,Single Ride,False,False,2024,8,Sunday,5.0,False,339.0,26-35
TRP002577,CUST01340,Female,31.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,AC Seater,2024-12-11,22:10,22:21,23:20,23:31,27.7,301.0,0.0,UPI,Website,Completed,,5.0,58.9,Clear,False,Corporate Plan,True,False,2024,12,Wednesday,11.0,True,301.0,26-35
TRP000160,CUST00888,Female,19.0,Chennai,RTCH047,Sholinganallur - Tambaram,Sholinganallur,Tambaram,Premium AC,2024-02-29,14:20,14:45,15:14,15:39,24.1,459.0,0.0,Credit Card,Kiosk,Delayed-Completed,,,63.7,Heavy Rain,False,Monthly Pass,True,False,2024,2,Thursday,25.0,True,459.0,18-25
TRP001580,CUST01344,Female,38.0,Hyderabad,RTHY033,Miyapur - Kondapur,Miyapur,Kondapur,AC Seater,2024-10-10,14:50,14:50,15:52,15:52,30.4,289.0,50.0,Credit Card,Website,Completed,,3.0,60.6,Fog,False,Corporate Plan,True,False,2024,10,Thursday,0.0,False,239.0,36-45
TRP001450,CUST00727,Female,30.0,Hyderabad,RTHY032,Kukatpally - Miyapur,Kukatpally,Miyapur,Premium AC,2024-06-14,17:25,17:25,19:11,19:11,33.1,476.0,0.0,UPI,Mobile App,Completed,,3.0,54.7,Clear,False,Weekly Pass,True,False,2024,6,Friday,0.0,False,476.0,26-35
TRP000517,CUST00131,Female,22.0,Bangalore,RTBA022,HSR Layout - Bannerghatta Road,HSR Layout,Bannerghatta Road,AC Seater,2024-11-25,17:35,17:46,19:26,19:37,40.7,425.0,81.0,Cash,Corporate Portal,Completed,,5.0,28.8,Haze,True,Corporate Plan,True,False,2024,11,Monday,11.0,True,344.0,18-25
TRP002516,CUST01260,Female,22.0,Hyderabad,RTHY037,Kukatpally - Uppal,Kukatpally,Uppal,AC Seater,2024-12-20,10:35,10:35,11:27,11:27,16.0,202.0,0.0,Credit Card,Kiosk,Completed,,1.0,37.5,Rain,True,Single Ride,False,False,2024,12,Friday,0.0,False,202.0,18-25
TRP002383,CUST00490,Male,38.0,Hyderabad,RTHY038,HITEC City - Kondapur,HITEC City,Kondapur,AC Sleeper,2024-11-16,15:50,15:50,16:36,16:36,14.1,206.0,0.0,Debit Card,Website,Completed,,3.0,97.0,Haze,False,Single Ride,True,False,2024,11,Saturday,0.0,False,206.0,36-45
TRP002023,CUST00652,Female,36.0,Mumbai,RTMU001,Ghatkopar - Vashi,Ghatkopar,Vashi,AC Seater,2024-05-11,11:10,11:39,12:51,13:20,32.5,766.5,0.0,Wallet,Kiosk,Delayed-Completed,,5.0,93.6,Haze,False,Monthly Pass,True,False,2024,5,Saturday,29.0,True,766.5,36-45
TRP001372,CUST00629,Female,38.0,Hyderabad,RTHY033,Miyapur - Kondapur,Miyapur,Kondapur,Non-AC Seater,2024-05-17,10:20,10:28,11:51,11:59,30.4,282.0,0.0,Wallet,Website,Completed,,5.0,78.6,Clear,True,Weekly Pass,True,False,2024,5,Friday,8.0,True,282.0,36-45
TRP002401,CUST01149,Female,29.0,Bangalore,RTBA029,Yelahanka - HSR Layout,Yelahanka,HSR Layout,Premium AC,2024-08-12,19:05,19:05,19:57,19:57,27.2,306.0,0.0,UPI,Mobile App,Completed,,5.0,85.2,Heavy Rain,False,Monthly Pass,True,False,2024,8,Monday,0.0,False,306.0,26-35
TRP001077,CUST00678,Male,18.0,Mumbai,RTMU009,Thane West - Vashi,Thane West,Vashi,AC Seater,2024-04-25,18:05,18:05,19:36,19:36,34.8,445.0,0.0,Debit Card,Mobile App,Completed,,4.0,99.2,Heavy Rain,True,Monthly Pass,True,False,2024,4,Thursday,0.0,False,445.0,18-25
TRP000399,CUST00090,Female,26.0,Bangalore,RTBA023,Whitefield - Yelahanka,Whitefield,Yelahanka,Non-AC Seater,2024-04-03,19:20,19:20,21:01,21:01,35.1,410.0,0.0,Cash,Website,Completed,,,75.2,Fog,True,Single Ride,True,True,2024,4,Wednesday,0.0,False,410.0,26-35
TRP000748,CUST00935,Female,20.0,Pune,RTPU013,Hadapsar - Kothrud,Hadapsar,Kothrud,Premium AC,2024-07-12,20:10,20:10,20:28,20:28,9.1,144.0,0.0,Debit Card,Kiosk,Completed,,2.0,66.9,Fog,True,Monthly Pass,False,True,2024,7,Friday,0.0,False,144.0,18-25
TRP001679,CUST00601,Male,46.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,AC Seater,2024-03-19,10:30,10:30,11:42,,27.7,347.0,35.0,Net Banking,Corporate Portal,No-show,Customer Request,,91.8,Rain,True,Corporate Plan,True,False,2024,3,Tuesday,0.0,False,312.0,46-60
TRP001359,CUST01191,Female,24.0,Pune,RTPU013,Hadapsar - Kothrud,Hadapsar,Kothrud,Premium AC,2024-06-08,10:40,11:31,11:06,11:57,9.1,133.0,0.0,UPI,Kiosk,Delayed-Completed,,4.0,24.2,Heavy Rain,False,Single Ride,False,False,2024,6,Saturday,51.0,True,133.0,18-25
TRP000388,CUST00615,Male,37.0,Chennai,RTCH042,Anna Nagar - Porur,Anna Nagar,Porur,Non-AC Seater,2024-10-12,06:50,07:00,08:30,08:40,33.4,401.0,0.0,Wallet,Kiosk,Completed,,4.0,26.2,Fog,False,Corporate Plan,True,False,2024,10,Saturday,10.0,True,401.0,36-45
TRP000943,CUST00038,Female,30.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,AC Sleeper,2024-11-09,20:40,20:40,20:58,,9.2,155.0,0.0,Debit Card,Kiosk,No-show,Payment Failed,,81.7,Haze,False,Weekly Pass,True,False,2024,11,Saturday,0.0,False,155.0,26-35
TRP002526,CUST00136,Female,37.0,Bangalore,RTBA022,HSR Layout - Bannerghatta Road,HSR Layout,Bannerghatta Road,AC Seater,2024-03-07,14:40,14:40,15:59,15:59,40.7,327.0,0.0,Debit Card,Mobile App,Completed,,4.0,86.6,Fog,False,Weekly Pass,True,False,2024,3,Thursday,0.0,False,327.0,36-45
TRP000358,CUST01214,Female,34.0,Hyderabad,RTHY037,Kukatpally - Uppal,Kukatpally,Uppal,Non-AC Seater,2024-05-26,09:05,,09:47,,16.0,,0.0,,Kiosk,Cancelled,Bus Breakdown,,,Fog,False,Single Ride,True,False,2024,5,Sunday,,False,,26-35
TRP001721,CUST01235,Female,18.0,Pune,RTPU016,Viman Nagar - Kharadi,Viman Nagar,Kharadi,AC Sleeper,2024-04-29,08:30,08:40,09:16,09:26,20.5,340.0,0.0,Debit Card,Website,Completed,,3.0,59.8,Haze,True,Single Ride,True,False,2024,4,Monday,10.0,True,340.0,18-25
TRP002326,CUST00365,Male,36.0,Mumbai,RTMU009,Thane West - Vashi,Thane West,Vashi,AC Seater,2024-07-20,12:25,12:25,13:44,13:44,34.8,360.0,95.0,Wallet,Website,Completed,,1.0,52.8,Heavy Rain,False,Weekly Pass,True,False,2024,7,Saturday,0.0,False,265.0,36-45
TRP001882,CUST00063,Female,27.0,Chennai,RTCH043,Guindy - Anna Nagar,Guindy,Anna Nagar,Non-AC Seater,2024-02-22,19:15,,20:21,,33.6,,30.0,,Website,Cancelled,Traffic/Weather,,,Clear,True,Corporate Plan,True,False,2024,2,Thursday,,False,,26-35
TRP002193,CUST00029,Female,29.0,Bangalore,RTBA030,Indiranagar - Yelahanka,Indiranagar,Yelahanka,Non-AC Seater,2024-08-07,20:35,20:35,21:04,21:04,10.1,136.0,0.0,Wallet,Corporate Portal,Completed,,2.0,44.7,Heavy Rain,True,Monthly Pass,True,False,2024,8,Wednesday,0.0,False,136.0,26-35
TRP002484,CUST00154,Male,35.0,Chennai,RTCH045,Adyar - Tambaram,Adyar,Tambaram,Premium AC,2024-07-01,11:50,11:50,12:39,,20.9,403.0,22.0,UPI,Kiosk,No-show,Customer Request,,53.5,Haze,False,Corporate Plan,True,False,2024,7,Monday,0.0,False,381.0,26-35
TRP001986,CUST00910,Female,43.0,Delhi NCR,RTDE057,Rohini - Indirapuram,Rohini,Indirapuram,AC Seater,2024-03-16,18:25,18:47,18:45,19:07,10.3,132.0,0.0,Debit Card,Mobile App,Delayed-Completed,,4.0,20.2,Cloudy,False,Single Ride,True,False,2024,3,Saturday,22.0,True,132.0,36-45
TRP002306,CUST01310,Female,29.0,Bangalore,RTBA025,Hebbal - Marathahalli,Hebbal,Marathahalli,Non-AC Seater,2024-07-31,07:15,07:15,07:36,07:36,9.2,114.0,0.0,UPI,Website,Completed,,4.0,17.6,Rain,True,Single Ride,True,False,2024,7,Wednesday,0.0,False,114.0,26-35
TRP000755,CUST00467,Other,18.0,Pune,RTPU017,Kharadi - Baner,Kharadi,Baner,AC Seater,2024-09-21,16:30,16:27,17:24,17:21,27.7,331.0,0.0,Net Banking,Corporate Portal,Completed,,,45.2,Haze,False,Weekly Pass,True,False,2024,9,Saturday,-3.0,False,331.0,18-25
TRP001663,CUST00233,Male,43.0,Chennai,RTCH050,Tambaram - Adyar,Tambaram,Adyar,Non-AC Seater,2024-05-04,06:15,,06:30,,8.4,,0.0,,Mobile App,Cancelled,Customer Request,,,Haze,False,Weekly Pass,True,False,2024,5,Saturday,,False,,36-45
TRP000722,CUST00296,Male,24.0,Bangalore,RTBA026,Electronic City - Bannerghatta Road,Electronic City,Bannerghatta Road,Non-AC Seater,2024-04-10,06:10,06:13,07:38,07:41,39.4,551.0,0.0,Credit Card,Kiosk,Completed,,5.0,48.0,Fog,False,Weekly Pass,True,False,2024,4,Wednesday,3.0,False,551.0,18-25
TRP002088,CUST00795,Female,31.0,Bangalore,RTBA024,Hebbal - Electronic City,Hebbal,Electronic City,Non-AC Seater,2024-07-14,10:50,,11:38,,17.8,,0.0,,Corporate Portal,Cancelled,Bus Breakdown,,,Cloudy,False,Weekly Pass,True,False,2024,7,Sunday,,False,,26-35
TRP001969,CUST01196,Male,27.0,Mumbai,RTMU008,Thane West - Mulund,Thane West,Mulund,Non-AC Seater,2024-06-22,16:15,16:15,17:08,17:08,23.5,262.0,78.0,Credit Card,Website,Completed,,3.0,85.7,Haze,False,Weekly Pass,True,False,2024,6,Saturday,0.0,False,184.0,26-35
TRP002703,CUST00801,Female,18.0,Hyderabad,RTHY034,Gachibowli - HITEC City,Gachibowli,HITEC City,AC Sleeper,2024-08-06,18:55,18:55,19:34,19:34,20.6,312.0,0.0,Cash,Corporate Portal,Completed,,3.0,28.8,Heavy Rain,True,Single Ride,True,False,2024,8,Tuesday,0.0,False,312.0,18-25
TRP001487,CUST01130,Male,18.0,Hyderabad,RTHY035,LB Nagar - HITEC City,LB Nagar,HITEC City,Premium AC,2024-05-21,17:50,17:58,18:27,18:35,14.0,246.0,40.0,Debit Card,Mobile App,Completed,,5.0,58.9,Heavy Rain,True,Weekly Pass,True,False,2024,5,Tuesday,8.0,True,206.0,18-25
TRP001401,CUST01003,Female,40.0,Mumbai,RTMU008,Thane West - Mulund,Thane West,Mulund,AC Seater,2024-04-17,10:25,10:25,11:30,11:30,23.5,202.0,0.0,Wallet,Mobile App,Completed,,,87.6,Cloudy,True,Single Ride,True,False,2024,4,Wednesday,0.0,False,202.0,36-45
TRP000047,CUST01108,Female,28.0,Delhi NCR,RTDE058,Faridabad - Saket,Faridabad,Saket,Premium AC,2024-01-24,20:55,20:55,21:55,21:55,22.0,269.0,55.0,Debit Card,Website,Completed,,4.0,75.1,Haze,False,Corporate Plan,True,False,2024,1,Wednesday,0.0,False,214.0,26-35
